      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/cgroup",
      "options": [
        "ro",
        "nosuid",
        "noexec",
        "nodev"
      ]
    },
    {
      "destination": "/dev/mqueue",
      "type": "mqueue",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/mqueue",
      "options": [
        "nosuid",
        "noexec",
        "nodev"
      ]
    },
    {
      "destination": "/dev/shm",
      "type": "tmpfs",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/shm",
      "options": [
        "nosuid",
        "noexec",
        "nodev",
        "mode=1777",
        "size=67108864"
      ]
    },
    {
      "destination": "/etc/hostname",
      "type": "bind",
      "source": "/var/lib/docker/containers/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/hostname",
      "options": [
        "rbind",
        "rprivate"
      ]
    },
    {
      "destination": "/etc/hosts",
      "type": "bind",
      "source": "/var/lib/docker/containers/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/hosts",
      "options": [
        "rbind",
        "rprivate"
      ]
    },
    {
      "destination": "/etc/resolv.conf",
      "type": "bind",
      "source": "/var/lib/docker/containers/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/resolv.conf",
      "options": [
        "rbind",
        "rprivate"
      ]
    }
  ],
  "linux": {
    "sysctl": {
      "net.ipv4.ip_unprivileged_port_start": "0",
      "net.ipv4.ping_group_range": "0 2147483647"
    },
    "resources": {
      "memory": {
        "limit": 2147483648,
        "swap": 2147483648
      },
      "cpu": {
        "quota": 200000,
        "period": 100000
      },
      "pids": {
        "limit": 448
      },
      "blockIO": {}
    },
    "cgroupsPath": "system.slice:docker:acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273",
    "namespaces": [
      {
        "type": "mount"
      },
      {
        "type": "network"
      },
      {
        "type": "time"
      },
      {
        "type": "uts"
      },
      {
        "type": "pid"
      },
      {
        "type": "ipc"
      },
      {
        "type": "cgroup"
      }
    ]
  }
}
D0926 19:01:25.045914       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint sandbox capabilities computed at 19:01:25.045912889 (unix nanos: 1790449285045912889)
D0926 19:01:25.045952       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint current capabilities read at 19:01:25.045951373 (unix nanos: 1790449285045951373)
D0926 19:01:25.046911       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint bounding set trimmed on all threads at 19:01:25.046910515 (unix nanos: 1790449285046910515)
D0926 19:01:25.046934       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capset applied on all threads at 19:01:25.046933665 (unix nanos: 1790449285046933665)
I0926 19:01:25.046957       1 caps_unsafe.go:163] Capabilities applied to all threads: bounding=0x8001f effective=0x8001f permitted=0x8001f inheritable=0x0 ambient=0x0
D0926 19:01:25.046963       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capabilities applied at 19:01:25.046963337 (unix nanos: 1790449285046963337)
D0926 19:01:25.048525       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint resolved mounts read at 19:01:25.048523148 (unix nanos: 1790449285048523148)
D0926 19:01:25.051088       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint seccheck initialized at 19:01:25.051082057 (unix nanos: 1790449285051082057)
D0926 19:01:25.051127       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint RNG initialized at 19:01:25.051126865 (unix nanos: 1790449285051126865)
